trajectory	frame	x	y	spot_intensity	bg_intensity	SNR	converged	widthx	widthy
2	9	25.084490624706078	38.330401982608024	132110.68269230766	507.91469194312793	15.483006732134482	0	1.3246506542520549	1.3323174617818552
2	10	25.078110958535973	38.343338850749106	131618.78846153847	510.7203791469194	14.52043762443578	0	1.3246506542520549	1.3323174617818552
2	11	25.057762874955117	38.336415316067324	132566.27403846153	520.9431279620853	13.967819001207173	0	1.3246506542520549	1.3323174617818552
2	12	25.059931749974808	38.35002441616231	131999.53365384613	505.81516587677726	14.383295470143688	0	1.3246506542520549	1.3323174617818552
2	13	24.839636502721778	38.595571194513965	118426.43269230767	503.95238095238096	11.806163732662139	1	1.3246506542520549	1.3323174617818552
2	14	25.085437807965622	38.34404884746862	119907.15865384616	502.2748815165877	12.949490326361445	0	1.3246506542520549	1.3323174617818552
2	15	25.07534902187464	38.33872796144991	119419.32692307694	515.3933649289099	13.352644266798793	0	1.3246506542520549	1.3323174617818552
2	16	25.082480021179876	38.343498581010266	116735.49519230767	498.17535545023696	12.287757668149046	0	1.3246506542520549	1.3323174617818552
2	17	24.848322608957403	38.579675472873205	119922.20673076922	503.53333333333336	13.953075382350528	0	1.3246506542520549	1.3323174617818552
2	18	25.05415320530109	38.347738843934046	93326.39423076923	501.02369668246445	10.233366600771218	0	1.3246506542520549	1.3323174617818552
2	19	25.090427665801016	38.345031796745616	91840.44711538462	505.49763033175356	10.597842558430036	0	1.3246506542520549	1.3323174617818552
2	20	25.057230649762882	38.33214639784937	92410.65865384617	512.9620853080569	9.567220902765456	1	1.3246506542520549	1.3323174617818552
2	21	25.07544254110884	38.32784765224262	67829.61057692306	489.3222748815166	7.325650087436609	0	1.3246506542520549	1.3323174617818552
2	22	24.846071511451704	38.60074397333827	66082.82211538462	496.82380952380953	6.939052935883225	0	1.3246506542520549	1.3323174617818552
2	23	25.07999528489526	38.32505306298103	66079.66346153847	509.14218009478674	6.717358320033726	0	1.3246506542520549	1.3323174617818552
2	24	25.071457940425038	38.307805219442905	65904.76923076923	496.3649289099526	7.109778714209474	0	1.3246506542520549	1.3323174617818552
2	25	25.08302658291477	38.35789346112325	66540.30288461539	494.1990521327014	7.705472444190831	0	1.3246506542520549	1.3323174617818552
2	26	25.061649155106466	38.32115038348284	67276.63942307694	507.09004739336496	7.45878754511545	0	1.3246506542520549	1.3323174617818552
2	27	25.07411605440023	38.33855177971087	65981.71153846153	499.13744075829385	6.858057990774351	0	1.3246506542520549	1.3323174617818552
2	28	25.074840892687146	38.354388364589525	67068.84134615383	511.5734597156398	7.229275544367455	0	1.3246506542520549	1.3323174617818552
2	29	25.084118620289047	38.33455792483076	65627.83653846153	496.50236966824644	6.557037395895513	0	1.3246506542520549	1.3323174617818552
2	30	25.060889713497836	38.28352073542051	41119.6875	510.18483412322274	4.478751367614246	0	1.3246506542520549	1.3323174617818552
2	31	25.051862770430287	38.32638429187686	41423.38461538462	507.2037914691943	4.224649461307647	0	1.3246506542520549	1.3323174617818552
2	32	25.097087379521966	38.35491273727909	40348.05288461538	510.5118483412322	4.198663574424532	0	1.3246506542520549	1.3323174617818552
2	33	24.834314948404995	38.58585103237321	38253.610576923085	520.0571428571428	3.891465871823495	0	1.3246506542520549	1.3323174617818552
2	34	25.043911744113824	38.357322143824476	26071.12980769231	497.90521327014216	2.804727975489184	0	1.3246506542520549	1.3323174617818552
2	35	25.099232472567707	38.28905309156719	23886.572115384617	500.17535545023696	2.6068965197721234	0	1.3246506542520549	1.3323174617818552
2	36	24.89698150580812	38.646236272712734	24266.37980769232	522.914691943128	2.6212115637756863	0	1.3246506542520549	1.3323174617818552
2	37	25.081199966523343	38.27867236111149	27184.807692307695	502.66824644549763	2.986381463452845	0	1.3246506542520549	1.3323174617818552
2	38	24.9624904406552	38.25269541320938	27486.596153846156	493.7688679245283	2.9770273615438247	0	1.3246506542520549	1.3323174617818552
2	39	24.822528848912985	38.57754553074863	24817.480769230762	522.0714285714286	2.5289779640351413	0	1.3246506542520549	1.3323174617818552
2	40	24.800466901673456	38.54544156010552	26386.163461538457	511.5761904761905	2.858419879405862	0	1.3246506542520549	1.3323174617818552
2	41	25.067739799947283	38.32352049915544	26638.25	494.5781990521327	2.5782399296010508	1	1.3246506542520549	1.3323174617818552
2	42	25.15570754122348	38.3390678530355	26369.30288461538	503.37914691943126	2.857390273046558	0	1.3246506542520549	1.3323174617818552
2	43	25.055171056085698	38.3639879324883	26741.365384615383	508.54976303317534	2.845376849312312	0	1.3246506542520549	1.3323174617818552
2	44	25.040562626923638	38.2589298565464	25338.42307692308	505.9481132075472	2.9581379525252425	0	1.3246506542520549	1.3323174617818552
2	45	25.128495156774495	38.26995469289947	15939.788461538461	504.4312796208531	1.6543731305955622	0	1.3246506542520549	1.3323174617818552
3	1	48.86917172158887	42.08312989824183	181904.62019230766	732.3317535545024	2.0065200207385487	0	1.3098211137320266	1.3096143531128295
3	2	48.868984378263555	42.08661997311529	181681.53365384613	724.1090047393365	2.152841522088332	0	1.3098211137320266	1.3096143531128295
3	3	48.86924054565285	42.09638951130149	181903.27884615387	715.1415094339623	2.1441306020861743	1	1.3098211137320266	1.3096143531128295
3	4	48.87207371857311	42.08169657480627	185912.87019230766	696.8909952606635	2.3443193218514007	0	1.3098211137320266	1.3096143531128295
3	5	48.86951041142595	42.09011013557373	185615.95673076925	684.0236966824644	2.538686129930402	0	1.3098211137320266	1.3096143531128295
3	6	48.86840531664598	42.10618417658956	155915.63461538462	688.4360189573459	2.12486814873341	1	1.3098211137320266	1.3096143531128295
3	7	48.86544556679427	42.08168937916666	132228.5625	677.2037914691944	1.956845801610992	0	1.3098211137320266	1.3096143531128295
3	8	48.87726770215412	42.096009260220704	131563.89903846153	679.7772511848341	1.9535751517860425	0	1.3098211137320266	1.3096143531128295
3	9	48.86955117870169	42.092436008647866	132198.41826923075	675.2796208530806	1.9672004439838127	0	1.3098211137320266	1.3096143531128295
3	10	48.870590201607364	42.092249284634484	121202.15384615383	666.1658767772511	1.802373785240147	0	1.3098211137320266	1.3096143531128295
3	11	48.86475846687655	42.096886346204144	118643.82211538462	673.7962085308056	1.7511782415763064	0	1.3098211137320266	1.3096143531128295
3	12	48.859576012996015	42.090649565621234	118128.55288461538	671.696682464455	1.7579623620268283	0	1.3098211137320266	1.3096143531128295
3	13	48.844129238703715	42.064505814621654	122714.50961538462	643.8490566037735	2.2940412009559297	1	1.3098211137320266	1.3096143531128295
3	14	48.86910172865552	42.082783578993116	106864.29807692305	636.3744075829384	1.9063357175522755	0	1.3098211137320266	1.3096143531128295
3	15	48.87616066218215	42.09129013895225	108339.125	647.7877358490566	1.982201584731644	0	1.3098211137320266	1.3096143531128295
3	16	48.87730421266123	42.07471852274437	92915.21634615383	640.2169811320755	1.7193482488230007	1	1.3098211137320266	1.3096143531128295
3	17	48.884709244470955	42.102041548234446	83211.66346153847	628.627358490566	1.7036606645299242	0	1.3098211137320266	1.3096143531128295
3	18	48.876107621383056	42.10328753782822	82382.20673076923	631.1184834123222	1.6833892859329644	0	1.3098211137320266	1.3096143531128295
3	19	48.86942162375228	42.09129266690778	86477.59134615383	614.3981042654028	2.0171406393647655	0	1.3098211137320266	1.3096143531128295
3	20	48.87691715517149	42.105633195032425	66695.51923076923	622.6792452830189	1.5697733056658256	0	1.3098211137320266	1.3096143531128295
3	21	48.86025044425806	42.12156425488691	71412.46153846153	612.0189573459716	1.6260719837486555	0	1.3098211137320266	1.3096143531128295
3	22	48.8598862044551	42.08963288677611	69973.09134615383	618.3554502369668	1.6005432828885375	0	1.3098211137320266	1.3096143531128295
3	23	48.84461628300407	42.07971285867648	71595.36538461538	610.5876777251185	1.6492251465747556	0	1.3098211137320266	1.3096143531128295
3	24	48.88115346893325	42.09239452965219	71695.50961538462	588.7122641509434	1.9681872967682612	0	1.3098211137320266	1.3096143531128295
3	25	48.884567395709325	42.10501251186561	74497.70673076923	575.4858490566038	2.4100759440594217	1	1.3098211137320266	1.3096143531128295
3	26	48.870404802120085	42.091939765451876	71078.92788461538	585.3317535545024	2.277453886563009	0	1.3098211137320266	1.3096143531128295
3	27	48.88315966654292	42.100582081371066	72609.40384615383	578.7877358490566	2.3672009981329474	0	1.3098211137320266	1.3096143531128295
3	28	48.871632913913224	42.081624163379665	48401.951923076915	577.8862559241707	1.4892394937456397	1	1.3098211137320266	1.3096143531128295
3	29	48.83164405604235	42.08011779258372	45158.201923076915	590.8199052132701	1.3956076791747043	0	1.3098211137320266	1.3096143531128295
3	30	48.88197913212182	42.12885748087096	48155.21153846153	562.042654028436	1.4632370373377632	1	1.3098211137320266	1.3096143531128295
3	31	48.865639978045444	42.12748530519995	44740.21153846153	587.6161137440758	1.4348475514854102	0	1.3098211137320266	1.3096143531128295
3	32	48.87768427940454	42.09241705820476	47288.076923076915	574.4764150943396	1.5000913896776413	0	1.3098211137320266	1.3096143531128295
3	33	48.8899016840618	42.149110528996545	47641.668269230766	567.1698113207547	1.565815828394454	0	1.3098211137320266	1.3096143531128295
3	34	48.84073034944639	42.06415659369574	32859.53365384616	591.316037735849	1.046797779306657	0	1.3098211137320266	1.3096143531128295
3	35	48.86522419718522	42.080857292078115	35035.230769230766	563.4407582938388	1.307404323837918	0	1.3098211137320266	1.3096143531128295
3	36	48.85783811658524	42.11327826467375	35153.831730769234	568.0189573459716	1.3757906377635074	0	1.3098211137320266	1.3096143531128295
3	37	48.87990575287742	42.10597293377461	35767.23557692308	563.2688679245283	1.4319498581679866	0	1.3098211137320266	1.3096143531128295
3	38	48.83569333816311	42.041179905445105	34873.9375	547.8632075471698	1.383986213363798	0	1.3098211137320266	1.3096143531128295
3	39	48.88391911126776	42.0771444377036	35515.02403846153	577.8779342723004	1.3737826346471995	0	1.3098211137320266	1.3096143531128295
3	40	48.90933960965276	42.112520689108045	21652.528846153844	565.1084905660377	0.8356406125489694	0	1.3098211137320266	1.3096143531128295
3	41	48.90873120912335	42.087915409972936	22591.350961538457	559.3962264150944	0.8971271198823222	0	1.3098211137320266	1.3096143531128295
3	42	48.87855309300104	42.12900588908046	21255.985576923074	549.1374407582938	0.868397577154875	0	1.3098211137320266	1.3096143531128295
3	43	48.86192106280323	42.11566142486554	20866.836538461543	565.654028436019	0.820200212292681	1	1.3098211137320266	1.3096143531128295
3	44	48.862649222044695	42.0909354297652	20847.730769230766	569.260663507109	0.8266384510967659	0	1.3098211137320266	1.3096143531128295
3	45	48.88241529245787	42.16028867142665	20369.197115384617	570.3066037735849	0.8154246211675906	0	1.3098211137320266	1.3096143531128295
3	46	48.79623240976485	42.001352656657566	19866.206730769234	573.8403755868544	0.8704416512858286	1	1.3098211137320266	1.3096143531128295
3	47	48.8324684555276	42.06830243527677	21740.942307692316	563.3867924528302	0.8419646916137962	0	1.3098211137320266	1.3096143531128295
3	48	48.84693064127071	42.128348708277336	21657.043269230762	569.1848341232228	0.8316274822657231	1	1.3098211137320266	1.3096143531128295
3	49	48.825973497531876	42.05067451703069	20472.807692307684	573.2547169811321	0.7940575371870033	0	1.3098211137320266	1.3096143531128295
3	50	48.58938922958561	42.29955314073438	21789.596153846156	541.1148325358852	0.8919794569241548	0	1.3098211137320266	1.3096143531128295
3	51	48.91730463465051	42.15970047168053	23227.639423076926	562.1848341232228	0.9176896918591056	0	1.3098211137320266	1.3096143531128295
3	52	48.800895040349914	42.07617949059085	20836.841346153844	567.8957345971564	0.8078163858025992	0	1.3098211137320266	1.3096143531128295
3	53	48.37292433567295	42.85015762506623	13110.942307692307	495.4190476190476	1.4139999675817065	0	1.3098211137320266	1.3096143531128295
3	54	47.83998698155467	42.544647336046225	11681.346153846158	524.1238095238095	0.9600104710518146	0	1.3098211137320266	1.3096143531128295
4	2	52.91529494194816	17.896550420014783	-105685.1057692308	2122.1603773584907	0.48198041402849917	0	15.78858787077675	3.124274293816944
4	3	53.20536498057848	18.204752161971353	-100914.11538461536	2082.0666666666666	0.490942067799929	0	15.78858787077675	3.124274293816944
4	4	52.373535259246964	17.356715848247497	-76521.9375	1960.5336538461538	0.48867692032841015	0	15.78858787077675	3.124274293816944
5	2	21.07222110236318	54.12242094006222	201918.9086538461	484.3160377358491	22.746994395561405	0	1.3492725102689405	1.336138652455419
5	3	21.080611626019582	54.12321794337788	185166.57211538465	504.3507109004739	19.90272100881929	0	1.3492725102689405	1.336138652455419
5	4	21.083841863302563	54.126726742768305	133605.45192307694	490.8530805687204	13.888343582573352	1	1.3492725102689405	1.336138652455419
5	5	21.082131756130895	54.12818068807871	133329.37980769234	490.39336492890993	14.646818286818615	0	1.3492725102689405	1.336138652455419
5	6	21.0734888685835	54.11298217903376	118827.51923076922	495.61502347417843	12.620630485377793	0	1.3492725102689405	1.336138652455419
5	7	21.08749852328679	54.13124567274954	105077.76923076922	497.93364928909955	12.191978178913205	1	1.3492725102689405	1.336138652455419
5	8	21.086630410259826	54.12393627476952	108307.16346153848	506.6255924170616	11.427885726746046	0	1.3492725102689405	1.336138652455419
5	9	21.086689005710543	54.11732268763655	106376.92307692305	491.77464788732397	12.311711183957284	1	1.3492725102689405	1.336138652455419
5	10	21.063161691132702	54.12438656901872	104967.24038461538	503.70283018867923	11.490438500348157	0	1.3492725102689405	1.336138652455419
6	6	52.62742259692604	17.61588979882583	-92035.34615384616	1909.2836538461538	0.498015210534669	0	-16.972026093890758	-3.0811013030045538
6	7	53.19818252114613	18.117239122556853	-90318.12980769231	1885.654028436019	0.49406869215715576	0	-16.972026093890758	-3.0811013030045538
6	8	52.942429020630165	17.952639655919267	-85315.66346153848	1784.9158878504672	0.4824112139507738	0	-16.972026093890758	-3.0811013030045538
6	9	53.49719468169837	18.502688753266114	-89652.44711538464	1766.842105263158	0.47622121036601844	0	-16.972026093890758	-3.0811013030045538
7	11	53.56490127623537	18.555554537449346	-91495.94230769231	1758.9333333333334	0.4774449733611202	0	1.3333333333333335	1.3333333333333335
7	12	53.2703807248031	19.243094461348164	-90897.84615384616	1621.0	0.45150431470309693	0	1.3333333333333335	1.3333333333333335
7	13	52.77747620995382	17.76576724766054	-84486.74519230769	1768.0523809523809	0.49557604022235435	0	1.3333333333333335	1.3333333333333335
7	14	53.57528718760764	18.59097345822128	-93600.07692307694	1760.557142857143	0.4857348172923449	0	1.3333333333333335	1.3333333333333335
8	11	21.062524745520594	54.12156231912929	105846.87980769233	514.4952830188679	11.124843866048916	0	1.3165483801235882	1.3341770703576687
8	12	21.06683339324915	54.10472362578318	94342.26923076922	500.30516431924883	9.6912479036286	0	1.3165483801235882	1.3341770703576687
8	13	21.098996823512692	54.156880000484726	92294.43269230767	502.5687203791469	9.748436133979068	0	1.3165483801235882	1.3341770703576687
8	14	21.07726117102212	54.11459623984903	94042.41826923077	508.38028169014086	10.567630902321307	1	1.3165483801235882	1.3341770703576687
8	15	21.067525629973943	54.12816871024518	78515.75	504.2358490566038	8.400513011472553	0	1.3165483801235882	1.3341770703576687
8	16	21.075698444610733	54.12726884182913	79678.22115384617	501.5518867924528	8.50794005777003	0	1.3165483801235882	1.3341770703576687
8	17	21.07755203708494	54.126147881267464	67314.51442307694	483.5308056872038	7.449040136997354	1	1.3165483801235882	1.3341770703576687
8	18	21.083918842163108	54.14692403033645	52802.59615384616	514.0663507109005	5.706918878178165	0	1.3165483801235882	1.3341770703576687
8	19	21.100310774782965	54.154168455815416	53486.69711538462	488.3554502369668	5.702682823512942	1	1.3165483801235882	1.3341770703576687
8	20	21.086839274408256	54.12570120761201	52063.038461538476	509.2085308056872	5.885636372727527	0	1.3165483801235882	1.3341770703576687
8	21	21.081612827880914	54.14012479357646	53069.18269230769	498.2085308056872	5.59805316952512	0	1.3165483801235882	1.3341770703576687
8	22	21.070587929911323	54.10832861356114	53579.88461538461	496.83098591549293	5.561274356453349	0	1.3165483801235882	1.3341770703576687
9	15	51.97974341078975	16.950428776066268	-63925.149038461524	1692.752336448598	0.482585846426322	0	-10.271148215136348	-3.3432498722887227
9	16	53.30404149621999	18.322444735936358	-71881.40865384616	1641.9663461538462	0.4789838625089658	0	-10.271148215136348	-3.3432498722887227
9	17	53.480351710950636	18.479649088811247	-68790.79807692308	1583.0239234449762	0.5008867522826831	0	-10.271148215136348	-3.3432498722887227
9	18	53.32665546906716	18.34209815862576	-68302.02403846153	1590.0288461538462	0.49147025129520644	0	-10.271148215136348	-3.3432498722887227
9	19	51.82002471660521	16.78398487425674	-47395.548076923085	1492.5904761904762	0.469761575066923	0	-10.271148215136348	-3.3432498722887227
9	20	52.119502935608885	17.101802131375187	-48201.49038461537	1516.5094339622642	0.4680254255365024	0	-10.271148215136348	-3.3432498722887227
9	21	51.738909561172946	16.69102235543148	-44814.24519230768	1350.7904761904763	0.4329257308089235	0	-10.271148215136348	-3.3432498722887227
10	25	44.90914137280698	20.43167128099389	81877.625	495.247619047619	8.126000866002125	0	1.3483063132657624	1.3669764009434024
10	26	44.427113101412004	20.897448839439306	79469.25	500.9190476190476	8.419727369382652	0	1.3483063132657624	1.3669764009434024
10	27	44.419506642503386	20.89942183767422	80434.28365384617	497.8619047619048	8.229111971606107	0	1.3483063132657624	1.3669764009434024
10	28	44.667231247005944	20.68036548465591	80486.63942307695	484.0673076923077	8.006095605951224	0	1.3483063132657624	1.3669764009434024
10	29	44.88346079352771	20.4177741657169	80353.56730769231	508.15714285714284	9.188452893644829	0	1.3483063132657624	1.3669764009434024
10	30	44.67850097775195	20.692276670682396	66839.78365384617	509.03365384615387	6.411088774298536	0	1.3483063132657624	1.3669764009434024
10	31	44.41823487607675	20.901965890347725	67198.1875	510.1666666666667	7.311732252419312	0	1.3483063132657624	1.3669764009434024
10	32	44.680511391964615	20.69487179746238	69466.83653846153	501.00961538461536	6.664844429209575	0	1.3483063132657624	1.3669764009434024
10	33	44.89531464590565	20.421798003565495	65055.36538461538	503.84761904761905	6.376644650763691	0	1.3483063132657624	1.3669764009434024
10	34	44.68386652100145	20.66907650966999	67763.62019230769	496.97115384615387	6.749391476831135	0	1.3483063132657624	1.3669764009434024
10	35	44.69351279292221	20.662781387329954	65443.66346153848	505.57211538461536	7.099211853924269	0	1.3483063132657624	1.3669764009434024
10	36	44.67448672877438	20.668908382661225	67602.40865384617	504.49038461538464	6.7385426573909015	0	1.3483063132657624	1.3669764009434024
10	37	44.69307942578583	20.690763453409673	64155.07692307693	501.72115384615387	7.047507644224555	0	1.3483063132657624	1.3669764009434024
10	38	44.868827167705504	20.436816771173866	64312.35096153847	512.3047619047619	7.254076991859539	0	1.3483063132657624	1.3669764009434024
10	39	44.45236542769855	20.936451159371995	53018.875	501.94736842105266	5.622388461226325	0	1.3483063132657624	1.3669764009434024
10	40	44.424427437295414	20.90695546871347	51182.485576923085	518.9571428571429	5.471918736263816	0	1.3483063132657624	1.3669764009434024
10	41	44.64417844362261	20.670084391646665	53743.14903846152	501.08653846153845	5.78869086460773	0	1.3483063132657624	1.3669764009434024
10	42	44.6812874129016	20.730757296817405	26467.538461538457	498.60765550239233	2.8482172473438174	0	1.3483063132657624	1.3669764009434024
10	43	44.66338838871528	20.695198694861215	27074.245192307695	500.09615384615387	2.8532210281438433	0	1.3483063132657624	1.3669764009434024
10	44	44.426041516166784	20.8930788880203	24740.841346153844	503.37619047619046	2.808091195582115	0	1.3483063132657624	1.3669764009434024
10	45	44.92979399510051	20.42151876393915	27778.82692307692	498.7190476190476	2.8569958492653296	0	1.3483063132657624	1.3669764009434024
10	46	44.65341407861734	20.669337681015854	25184.3076923077	499.66346153846155	2.621668815009603	0	1.3483063132657624	1.3669764009434024
10	47	44.40129579875609	20.976668893218406	13190.379807692309	483.8160377358491	1.3910658610653774	0	1.3483063132657624	1.3669764009434024
11	25	21.36472166093138	53.903644313431975	53712.360576923085	496.7298578199052	6.344673397133123	0	1.3446941439211844	1.3452063057701045
11	26	21.061840730950266	54.09785678838887	53353.42788461539	499.63380281690144	6.100682994205147	0	1.3446941439211844	1.3452063057701045
11	27	21.038404728576804	54.09377632690973	52230.62980769231	518.2723004694835	6.007535968243971	1	1.3446941439211844	1.3452063057701045
11	28	21.04497360855613	54.091832714466506	55584.96634615384	507.2803738317757	5.8733028973044465	1	1.3446941439211844	1.3452063057701045
11	29	21.058461636585267	54.13115366892135	42499.46153846153	491.75943396226415	4.9611791751524335	0	1.3446941439211844	1.3452063057701045
